Min °C,Max °C,Rain(mm),Max wind gust Spd - km/h,Temp °C- 9:00AM,RH -% 9:00AM,Spd - 9:00AM - km/h,MSLP- hPa - 9:00AM,Temp °C- 3:00PM,RH -% 3:00PM,Spd - 3:00PM - km/h,MSLP- hPa - 3:00PM,RainTomorrow,State_NSW,State_NT,State_QLD,State_SA,State_TAS,State_VIC,State_WA,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September
25.0,29.6,0.0,41.0,28.9,29.0,17.0,1006.1,26.6,41.0,6.0,1004.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.0,17.5,4.0,57.0,13.1,64.0,17.0,1014.1,16.0,43.0,15.0,1017.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.1,19.1,0.0,31.0,16.0,52.0,15.0,1017.5,18.6,45.0,17.0,1018.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.4,22.6,0.0,31.0,16.6,50.0,9.0,1020.0,21.1,18.0,15.0,1018.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.9,19.6,0.0,26.0,16.6,61.0,7.0,1016.4,17.8,65.0,7.0,1015.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.7,19.2,0.6,48.0,14.6,65.0,15.0,1021.2,16.8,48.0,24.0,1022.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.5,32.8,0.0,43.0,24.3,18.0,15.0,1011.2,31.9,7.0,20.0,1006.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.2,33.8,0.0,35.0,22.1,29.0,11.0,1018.3,32.1,8.0,15.0,1014.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.5,27.6,0.0,37.0,22.7,25.0,7.0,1009.1,27.5,18.0,9.0,1004.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
15.8,24.3,8.2,31.0,16.4,89.0,9.0,1010.8,24.0,23.0,11.0,1009.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.1,18.2,0.8,33.0,13.4,54.0,9.0,1024.4,17.2,44.0,13.0,1023.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.7,19.9,0.0,41.0,14.6,50.0,2.0,1022.5,17.9,45.0,22.0,1021.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11.0,23.0,0.0,33.0,18.2,59.0,7.0,1022.1,20.3,48.0,11.0,1020.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.7,20.3,0.8,37.0,12.6,88.0,9.0,1019.2,18.1,41.0,19.0,1017.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.2,20.0,0.8,39.0,16.5,62.0,13.0,1016.0,18.2,45.0,15.0,1016.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.9,24.5,0.0,22.0,15.3,57.0,7.0,1022.2,21.9,29.0,9.0,1018.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.8,22.3,0.0,28.0,15.5,47.0,7.0,1024.7,20.8,41.0,13.0,1022.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.0,29.0,0.0,24.0,17.0,51.0,11.0,1018.8,26.8,11.0,11.0,1014.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.5,20.4,0.0,52.0,15.6,57.0,19.0,1013.0,19.1,54.0,28.0,1011.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.8,21.6,0.0,31.0,15.5,66.0,13.0,1021.5,20.3,47.0,11.0,1018.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
17.3,23.0,0.0,46.0,17.4,74.0,17.0,1009.6,21.7,45.0,15.0,1012.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
9.8,26.4,0.0,30.0,17.5,50.0,4.0,1017.2,24.5,26.0,19.0,1013.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
10.3,23.9,0.2,44.0,14.6,58.0,4.0,1023.8,22.8,30.0,15.0,1019.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.7,18.2,0.0,44.0,14.0,47.0,22.0,1017.8,17.5,41.0,20.0,1019.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
14.1,35.2,0.0,24.0,20.9,50.0,6.0,1014.5,28.7,35.0,11.0,1012.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.0,20.0,0.0,41.0,14.4,47.0,13.0,1017.2,18.4,38.0,20.0,1018.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.2,21.9,0.0,52.0,18.0,64.0,11.0,1013.4,20.2,47.0,20.0,1012.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12.4,20.7,0.0,31.0,14.7,62.0,17.0,1024.0,19.1,43.0,13.0,1022.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
20.8,42.2,0.0,50.0,35.1,10.0,17.0,1007.6,41.6,5.0,26.0,1003.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7.9,26.6,0.0,31.0,17.3,40.0,11.0,1018.6,26.1,18.0,13.0,1015.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13.5,31.8,0.0,30.0,19.9,41.0,7.0,1021.3,30.7,24.0,7.0,1014.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.7,22.2,0.0,30.0,15.4,49.0,9.0,1020.5,21.4,30.0,7.0,1016.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.1,21.0,0.0,39.0,11.7,64.0,7.0,1018.5,20.6,45.0,17.0,1016.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
14.6,20.5,0.0,48.0,17.3,50.0,20.0,1012.1,17.1,48.0,19.0,1011.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.0,18.5,0.6,39.0,13.2,73.0,9.0,1018.6,15.8,61.0,11.0,1017.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.7,20.3,1.4,26.0,15.7,69.0,9.0,1016.4,19.4,48.0,11.0,1016.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.0,25.9,0.0,22.0,15.5,57.0,2.0,1028.7,24.9,24.0,13.0,1025.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.8,25.3,0.0,24.0,14.7,65.0,7.0,1024.4,23.6,34.0,11.0,1021.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16.6,32.8,0.0,33.0,26.1,25.0,9.0,1012.7,32.5,16.0,9.0,1007.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.1,25.1,0.0,30.0,17.9,39.0,11.0,1016.0,24.3,23.0,7.0,1011.5,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.7,17.6,1.2,41.0,13.3,53.0,17.0,1022.7,16.9,40.0,17.0,1024.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.9,19.2,1.0,46.0,14.8,51.0,19.0,1015.2,17.7,43.0,17.0,1017.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.9,17.6,0.0,39.0,16.5,74.0,17.0,1014.4,15.8,90.0,13.0,1016.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
17.8,24.0,0.0,35.0,22.4,20.0,9.0,1010.3,18.7,73.0,11.0,1013.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.2,19.3,0.4,26.0,12.8,70.0,2.0,1030.2,18.0,45.0,13.0,1028.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.6,20.3,0.0,28.0,14.6,58.0,9.0,1021.1,18.8,45.0,15.0,1021.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.3,21.2,0.0,26.0,15.7,70.0,6.0,1023.9,20.4,56.0,13.0,1021.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.3,21.8,0.0,24.0,15.0,54.0,7.0,1026.0,21.2,33.0,11.0,1022.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.3,17.3,5.2,41.0,13.3,49.0,22.0,1019.2,16.6,44.0,13.0,1019.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.1,36.9,0.0,44.0,29.3,13.0,9.0,1009.9,35.9,4.0,20.0,1004.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
22.5,37.6,0.0,44.0,28.5,20.0,15.0,1010.0,37.1,7.0,22.0,1004.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
13.4,28.9,0.0,28.0,20.8,28.0,9.0,1026.1,28.3,17.0,9.0,1021.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
8.6,16.5,1.0,37.0,11.4,55.0,13.0,1026.3,15.0,38.0,15.0,1026.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.8,20.6,0.0,24.0,14.4,63.0,4.0,1016.1,15.8,65.0,11.0,1015.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.5,30.8,0.0,24.0,21.5,44.0,13.0,1024.5,29.2,14.0,9.0,1021.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
11.6,33.2,0.0,30.0,24.0,21.0,11.0,1018.6,33.0,10.0,11.0,1016.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.3,28.6,0.0,37.0,25.3,15.0,15.0,1020.6,25.3,40.0,13.0,1018.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
7.9,18.3,0.0,31.0,11.6,52.0,4.0,1030.7,16.8,44.0,15.0,1027.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
12.8,18.1,7.8,43.0,13.1,94.0,11.0,1014.5,16.9,44.0,17.0,1013.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.1,33.9,0.0,28.0,25.1,27.0,13.0,1019.8,33.4,11.0,11.0,1015.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
15.3,36.2,0.0,33.0,28.7,13.0,13.0,1014.8,35.8,6.0,17.0,1012.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
9.4,13.6,2.8,57.0,11.7,70.0,28.0,1010.7,13.2,62.0,22.0,1015.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.0,18.8,0.0,26.0,12.2,91.0,6.0,1028.3,17.0,65.0,13.0,1027.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15.8,20.2,0.0,37.0,17.9,57.0,4.0,1013.9,17.5,59.0,11.0,1012.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11.5,19.8,0.0,35.0,17.8,46.0,11.0,1019.9,18.9,48.0,11.0,1020.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.6,23.8,0.2,30.0,18.0,37.0,13.0,1017.4,22.2,26.0,9.0,1014.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.5,15.7,3.2,28.0,12.3,53.0,9.0,1030.6,15.0,49.0,15.0,1029.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.6,15.4,1.0,43.0,12.0,72.0,4.0,1023.9,14.3,37.0,17.0,1024.6,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.8,16.2,3.4,28.0,13.6,57.0,13.0,1030.9,15.2,44.0,11.0,1030.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.7,21.3,0.0,33.0,15.1,55.0,15.0,1028.8,20.7,35.0,7.0,1025.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.6,15.1,4.6,39.0,10.9,74.0,13.0,1022.4,14.3,55.0,24.0,1021.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
8.5,27.1,0.0,20.0,18.4,58.0,6.0,1027.1,26.6,35.0,9.0,1023.3,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.8,15.7,17.4,43.0,11.2,76.0,17.0,1016.9,13.7,53.0,17.0,1019.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.5,16.5,0.0,24.0,13.0,43.0,11.0,1024.0,14.5,43.0,13.0,1022.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.7,18.0,6.0,35.0,14.8,79.0,15.0,1020.1,16.6,44.0,13.0,1021.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.0,16.2,2.8,43.0,12.7,78.0,13.0,1023.4,14.8,69.0,22.0,1023.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
17.5,28.5,0.0,31.0,22.9,31.0,9.0,1020.9,27.2,22.0,11.0,1015.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.7,15.8,3.8,39.0,9.2,90.0,6.0,1026.0,15.5,48.0,17.0,1024.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.7,19.4,0.0,24.0,14.0,53.0,6.0,1026.0,17.4,49.0,17.0,1024.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10.1,18.6,2.6,35.0,14.6,82.0,9.0,1014.4,17.1,51.0,19.0,1012.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.1,21.4,0.0,35.0,18.2,47.0,9.0,1024.8,19.1,60.0,17.0,1024.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14.9,29.4,0.0,52.0,20.9,15.0,13.0,1012.7,29.0,10.0,19.0,1007.4,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.6,25.1,0.0,30.0,19.6,35.0,9.0,1024.9,25.0,18.0,11.0,1020.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
7.0,19.1,0.0,37.0,10.6,97.0,6.0,1018.8,18.4,57.0,9.0,1016.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.0,18.0,0.0,20.0,12.4,53.0,9.0,1031.2,17.6,38.0,9.0,1028.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.1,16.4,0.0,26.0,11.0,39.0,11.0,1030.1,15.2,35.0,15.0,1026.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9.3,17.9,0.0,17.0,11.7,92.0,2.0,1018.3,17.2,71.0,2.0,1014.8,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.8,24.7,0.2,28.0,17.1,33.0,11.0,1029.8,24.4,22.0,13.0,1025.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6.1,21.9,0.0,35.0,14.9,27.0,13.0,1026.2,21.3,18.0,13.0,1021.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
5.6,20.4,0.0,26.0,14.7,54.0,9.0,1031.4,20.1,33.0,9.0,1026.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13.6,25.7,0.2,54.0,16.1,76.0,4.0,1004.2,24.0,42.0,13.0,1000.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.5,23.2,0.0,30.0,16.7,79.0,13.0,1020.5,22.8,41.0,15.0,1015.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.1,20.1,0.0,30.0,16.2,55.0,13.0,1020.9,19.2,52.0,13.0,1019.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.9,21.7,9.4,24.0,17.4,81.0,2.0,1021.9,21.5,50.0,7.0,1020.1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.2,21.4,3.0,24.0,16.8,73.0,4.0,1023.5,20.0,54.0,11.0,1022.1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.8,24.3,0.0,24.0,17.4,39.0,9.0,1021.0,23.3,25.0,6.0,1019.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14.2,19.9,0.2,37.0,18.2,63.0,17.0,1013.8,18.9,51.0,9.0,1015.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.0,20.5,0.2,17.0,15.1,64.0,2.0,1025.6,20.3,45.0,6.0,1021.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.8,18.6,20.8,50.0,15.1,56.0,20.0,1009.9,18.0,54.0,26.0,1011.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.1,20.0,0.0,37.0,16.8,66.0,9.0,1017.4,19.3,32.0,11.0,1018.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.5,19.4,1.6,20.0,14.3,84.0,6.0,1019.4,18.8,60.0,11.0,1016.2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.7,24.3,0.2,35.0,19.4,61.0,6.0,1017.4,21.4,70.0,2.0,1014.4,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13.2,20.5,1.8,39.0,14.9,86.0,15.0,1017.2,17.5,80.0,15.0,1016.6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.3,19.3,0.0,26.0,14.4,52.0,9.0,1023.8,18.6,44.0,13.0,1020.9,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9.7,22.2,3.0,37.0,14.3,83.0,7.0,1015.4,20.6,43.0,9.0,1010.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.9,20.0,27.6,30.0,17.5,82.0,9.0,1020.4,18.5,50.0,17.0,1020.5,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11.4,25.6,0.0,20.0,14.2,79.0,13.0,1013.0,23.8,46.0,9.0,1008.7,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10.1,21.6,0.0,24.0,16.7,67.0,6.0,1025.8,20.4,54.0,11.0,1021.9,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15.7,20.8,0.0,35.0,18.5,66.0,15.0,1016.1,19.6,51.0,20.0,1016.3,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.4,20.1,0.0,28.0,20.0,43.0,9.0,1017.2,17.1,90.0,7.0,1015.7,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
